Start date;End date;grid load [MWh] Calculated resolutions;Grid load incl. hydro pumped storage [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions
May 28, 2024 12:00 PM;May 28, 2024 1:00 PM;58,919.00;61,962.25;3,043.25;24,175.25
May 28, 2024 1:00 PM;May 28, 2024 2:00 PM;57,981.75;61,726.50;3,744.75;21,903.00
May 28, 2024 2:00 PM;May 28, 2024 3:00 PM;55,781.50;60,077.75;4,296.25;18,760.50
May 28, 2024 3:00 PM;May 28, 2024 4:00 PM;54,928.50;59,400.75;4,472.25;19,089.75
May 28, 2024 4:00 PM;May 28, 2024 5:00 PM;54,640.25;58,016.75;3,376.50;22,115.75
May 28, 2024 5:00 PM;May 28, 2024 6:00 PM;54,131.00;54,675.25;544.25;28,328.50
May 28, 2024 6:00 PM;May 28, 2024 7:00 PM;53,644.25;53,728.50;84.25;36,029.25
May 28, 2024 7:00 PM;May 28, 2024 8:00 PM;52,989.00;53,002.75;13.75;42,775.75
May 28, 2024 8:00 PM;May 28, 2024 9:00 PM;51,589.00;51,701.75;112.75;44,765.00
May 28, 2024 9:00 PM;May 28, 2024 10:00 PM;50,013.50;50,251.75;238.25;42,148.75
May 28, 2024 10:00 PM;May 28, 2024 11:00 PM;48,026.00;48,555.75;529.75;37,175.75
May 28, 2024 11:00 PM;May 29, 2024 12:00 AM;45,338.00;46,223.50;885.50;31,068.50
May 29, 2024 12:00 AM;May 29, 2024 1:00 AM;42,945.50;44,396.75;1,451.25;25,852.75
May 29, 2024 1:00 AM;May 29, 2024 2:00 AM;41,669.50;43,708.25;2,038.75;23,507.75
May 29, 2024 2:00 AM;May 29, 2024 3:00 AM;40,929.75;43,193.25;2,263.50;22,645.25
May 29, 2024 3:00 AM;May 29, 2024 4:00 AM;40,783.00;42,958.25;2,175.25;22,355.50
May 29, 2024 4:00 AM;May 29, 2024 5:00 AM;42,111.25;44,056.50;1,945.25;23,313.75
May 29, 2024 5:00 AM;May 29, 2024 6:00 AM;45,141.00;46,246.00;1,105.00;25,912.00
May 29, 2024 6:00 AM;May 29, 2024 7:00 AM;51,169.50;51,514.50;345.00;28,983.25
May 29, 2024 7:00 AM;May 29, 2024 8:00 AM;56,228.75;56,255.75;27.00;29,679.00
May 29, 2024 8:00 AM;May 29, 2024 9:00 AM;59,380.00;59,670.50;290.50;27,785.00
May 29, 2024 9:00 AM;May 29, 2024 10:00 AM;61,141.00;63,533.00;2,392.00;23,458.75
May 29, 2024 10:00 AM;May 29, 2024 11:00 AM;61,676.00;65,906.50;4,230.50;19,904.50
May 29, 2024 11:00 AM;May 29, 2024 12:00 PM;62,393.50;67,366.25;4,972.75;17,690.50
May 29, 2024 12:00 PM;May 29, 2024 1:00 PM;61,812.50;66,495.50;4,683.00;16,731.75
May 29, 2024 1:00 PM;May 29, 2024 2:00 PM;61,550.00;66,106.25;4,556.25;18,769.50
May 29, 2024 2:00 PM;May 29, 2024 3:00 PM;60,695.75;64,971.25;4,275.50;19,561.00
May 29, 2024 3:00 PM;May 29, 2024 4:00 PM;59,652.75;63,538.50;3,885.75;21,162.75
May 29, 2024 4:00 PM;May 29, 2024 5:00 PM;58,478.75;60,716.25;2,237.50;24,522.00
May 29, 2024 5:00 PM;May 29, 2024 6:00 PM;57,986.75;59,038.75;1,052.00;30,123.00
May 29, 2024 6:00 PM;May 29, 2024 7:00 PM;57,987.50;58,436.50;449.00;36,199.25
May 29, 2024 7:00 PM;May 29, 2024 8:00 PM;57,567.50;57,577.50;10.00;41,848.25
May 29, 2024 8:00 PM;May 29, 2024 9:00 PM;54,203.00;54,208.75;5.75;43,029.25
May 29, 2024 9:00 PM;May 29, 2024 10:00 PM;50,896.75;50,900.75;4.00;42,204.50
May 29, 2024 10:00 PM;May 29, 2024 11:00 PM;48,175.50;48,178.25;2.75;40,806.50
May 29, 2024 11:00 PM;May 30, 2024 12:00 AM;44,948.50;44,964.00;15.50;38,075.75
May 30, 2024 12:00 AM;May 30, 2024 1:00 AM;42,105.00;42,136.50;31.50;36,097.00
May 30, 2024 1:00 AM;May 30, 2024 2:00 AM;40,214.00;40,248.75;34.75;34,954.50
May 30, 2024 2:00 AM;May 30, 2024 3:00 AM;38,988.50;39,027.25;38.75;34,071.25
May 30, 2024 3:00 AM;May 30, 2024 4:00 AM;38,813.75;38,870.25;56.50;34,385.00
May 30, 2024 4:00 AM;May 30, 2024 5:00 AM;38,936.50;38,967.75;31.25;34,841.75
May 30, 2024 5:00 AM;May 30, 2024 6:00 AM;39,405.50;39,438.50;33.00;35,398.00
May 30, 2024 6:00 AM;May 30, 2024 7:00 AM;41,616.25;41,649.00;32.75;35,958.75
May 30, 2024 7:00 AM;May 30, 2024 8:00 AM;43,723.50;43,889.50;166.00;34,484.75
May 30, 2024 8:00 AM;May 30, 2024 9:00 AM;46,084.25;46,445.00;360.75;31,448.75
May 30, 2024 9:00 AM;May 30, 2024 10:00 AM;48,374.50;49,217.50;843.00;27,269.75
May 30, 2024 10:00 AM;May 30, 2024 11:00 AM;50,212.00;52,555.75;2,343.75;23,681.25
May 30, 2024 11:00 AM;May 30, 2024 12:00 PM;51,311.00;54,826.75;3,515.75;21,754.50
May 30, 2024 12:00 PM;May 30, 2024 1:00 PM;51,217.00;54,256.00;3,039.00;20,948.00
May 30, 2024 1:00 PM;May 30, 2024 2:00 PM;50,741.00;54,409.50;3,668.50;21,109.25
May 30, 2024 2:00 PM;May 30, 2024 3:00 PM;48,594.75;52,679.25;4,084.50;20,288.75
May 30, 2024 3:00 PM;May 30, 2024 4:00 PM;48,451.50;51,878.00;3,426.50;23,543.25
May 30, 2024 4:00 PM;May 30, 2024 5:00 PM;48,283.25;50,794.00;2,510.75;26,607.25
May 30, 2024 5:00 PM;May 30, 2024 6:00 PM;49,062.25;50,450.50;1,388.25;30,910.50
May 30, 2024 6:00 PM;May 30, 2024 7:00 PM;49,495.00;49,601.50;106.50;36,438.75
May 30, 2024 7:00 PM;May 30, 2024 8:00 PM;49,235.75;49,254.25;18.50;40,592.75
May 30, 2024 8:00 PM;May 30, 2024 9:00 PM;47,972.75;47,980.50;7.75;42,152.50
May 30, 2024 9:00 PM;May 30, 2024 10:00 PM;46,906.25;46,913.75;7.50;42,033.25
May 30, 2024 10:00 PM;May 30, 2024 11:00 PM;45,477.00;45,488.00;11.00;40,938.25
May 30, 2024 11:00 PM;May 31, 2024 12:00 AM;42,214.75;42,273.00;58.25;37,645.25
May 31, 2024 12:00 AM;May 31, 2024 1:00 AM;40,454.50;40,813.50;359.00;35,087.50
May 31, 2024 1:00 AM;May 31, 2024 2:00 AM;38,663.25;39,506.00;842.75;32,902.00
May 31, 2024 2:00 AM;May 31, 2024 3:00 AM;37,467.25;38,380.50;913.25;31,758.00
May 31, 2024 3:00 AM;May 31, 2024 4:00 AM;37,399.25;39,507.75;2,108.50;31,644.25
May 31, 2024 4:00 AM;May 31, 2024 5:00 AM;38,541.75;39,913.00;1,371.25;32,493.00
May 31, 2024 5:00 AM;May 31, 2024 6:00 AM;40,824.00;41,477.75;653.75;34,640.00
May 31, 2024 6:00 AM;May 31, 2024 7:00 AM;46,204.75;46,293.50;88.75;38,508.75
May 31, 2024 7:00 AM;May 31, 2024 8:00 AM;50,450.00;50,475.50;25.50;40,027.75
May 31, 2024 8:00 AM;May 31, 2024 9:00 AM;53,803.00;53,824.00;21.00;39,709.25
May 31, 2024 9:00 AM;May 31, 2024 10:00 AM;55,434.75;55,449.75;15.00;37,481.00
May 31, 2024 10:00 AM;May 31, 2024 11:00 AM;56,261.25;56,339.25;78.00;34,688.75
May 31, 2024 11:00 AM;May 31, 2024 12:00 PM;56,399.50;56,854.50;455.00;31,575.50
May 31, 2024 12:00 PM;May 31, 2024 1:00 PM;55,986.25;58,125.00;2,138.75;28,516.00
May 31, 2024 1:00 PM;May 31, 2024 2:00 PM;54,522.50;58,499.00;3,976.50;25,114.75
May 31, 2024 2:00 PM;May 31, 2024 3:00 PM;53,240.00;57,517.75;4,277.75;23,552.25
May 31, 2024 3:00 PM;May 31, 2024 4:00 PM;53,017.50;57,110.25;4,092.75;24,837.50
May 31, 2024 4:00 PM;May 31, 2024 5:00 PM;52,402.50;54,810.75;2,408.25;26,635.00
May 31, 2024 5:00 PM;May 31, 2024 6:00 PM;52,516.75;53,291.00;774.25;30,907.00
May 31, 2024 6:00 PM;May 31, 2024 7:00 PM;52,882.25;53,019.25;137.00;36,528.50
May 31, 2024 7:00 PM;May 31, 2024 8:00 PM;52,302.75;52,324.00;21.25;39,896.00
May 31, 2024 8:00 PM;May 31, 2024 9:00 PM;50,427.50;50,445.00;17.50;39,437.25
May 31, 2024 9:00 PM;May 31, 2024 10:00 PM;48,539.25;48,560.00;20.75;38,318.00
May 31, 2024 10:00 PM;May 31, 2024 11:00 PM;46,482.25;46,636.00;153.75;36,278.50
May 31, 2024 11:00 PM;Jun 1, 2024 12:00 AM;43,454.75;43,678.75;224.00;33,172.00
Jun 1, 2024 12:00 AM;Jun 1, 2024 1:00 AM;40,806.25;40,844.75;38.50;30,552.75
Jun 1, 2024 1:00 AM;Jun 1, 2024 2:00 AM;38,783.75;38,825.00;41.25;28,528.50
Jun 1, 2024 2:00 AM;Jun 1, 2024 3:00 AM;37,493.50;37,625.75;132.25;26,441.00
Jun 1, 2024 3:00 AM;Jun 1, 2024 4:00 AM;36,841.00;37,229.25;388.25;25,610.00
Jun 1, 2024 4:00 AM;Jun 1, 2024 5:00 AM;36,769.00;37,193.75;424.75;25,637.50
Jun 1, 2024 5:00 AM;Jun 1, 2024 6:00 AM;37,415.25;38,000.50;585.25;25,827.25
Jun 1, 2024 6:00 AM;Jun 1, 2024 7:00 AM;38,945.75;39,193.75;248.00;26,427.50
Jun 1, 2024 7:00 AM;Jun 1, 2024 8:00 AM;41,498.75;41,536.50;37.75;27,623.50
Jun 1, 2024 8:00 AM;Jun 1, 2024 9:00 AM;44,729.75;44,762.00;32.25;28,001.25
Jun 1, 2024 9:00 AM;Jun 1, 2024 10:00 AM;48,103.25;48,376.00;272.75;26,963.25
Jun 1, 2024 10:00 AM;Jun 1, 2024 11:00 AM;50,743.50;52,644.25;1,900.75;24,253.25
Jun 1, 2024 11:00 AM;Jun 1, 2024 12:00 PM;52,193.75;56,498.00;4,304.25;20,852.00
Jun 1, 2024 12:00 PM;Jun 1, 2024 1:00 PM;52,083.00;57,095.25;5,012.25;18,104.50
Jun 1, 2024 1:00 PM;Jun 1, 2024 2:00 PM;50,470.50;55,444.50;4,974.00;15,010.25
Jun 1, 2024 2:00 PM;Jun 1, 2024 3:00 PM;48,913.75;54,025.50;5,111.75;13,420.00
Jun 1, 2024 3:00 PM;Jun 1, 2024 4:00 PM;48,158.75;53,242.25;5,083.50;12,200.00
Jun 1, 2024 4:00 PM;Jun 1, 2024 5:00 PM;48,002.00;52,846.75;4,844.75;13,595.50
Jun 1, 2024 5:00 PM;Jun 1, 2024 6:00 PM;48,345.75;50,910.25;2,564.50;16,793.75
Jun 1, 2024 6:00 PM;Jun 1, 2024 7:00 PM;48,929.75;49,337.75;408.00;22,350.75
Jun 1, 2024 7:00 PM;Jun 1, 2024 8:00 PM;48,090.00;48,173.75;83.75;26,380.50
Jun 1, 2024 8:00 PM;Jun 1, 2024 9:00 PM;46,191.00;46,197.75;6.75;27,661.75
Jun 1, 2024 9:00 PM;Jun 1, 2024 10:00 PM;44,589.25;44,596.50;7.25;26,888.50
Jun 1, 2024 10:00 PM;Jun 1, 2024 11:00 PM;43,527.00;43,535.00;8.00;25,785.75
Jun 1, 2024 11:00 PM;Jun 2, 2024 12:00 AM;41,160.50;41,220.75;60.25;23,825.75
Jun 2, 2024 12:00 AM;Jun 2, 2024 1:00 AM;38,517.25;38,784.75;267.50;21,148.25
Jun 2, 2024 1:00 AM;Jun 2, 2024 2:00 AM;36,854.75;37,573.50;718.75;19,510.50
Jun 2, 2024 2:00 AM;Jun 2, 2024 3:00 AM;35,745.00;36,973.50;1,228.50;18,462.75
Jun 2, 2024 3:00 AM;Jun 2, 2024 4:00 AM;35,247.75;36,854.50;1,606.75;17,928.50
Jun 2, 2024 4:00 AM;Jun 2, 2024 5:00 AM;35,583.25;37,781.75;2,198.50;17,635.00
Jun 2, 2024 5:00 AM;Jun 2, 2024 6:00 AM;35,705.25;38,697.50;2,992.25;17,784.25
Jun 2, 2024 6:00 AM;Jun 2, 2024 7:00 AM;36,454.25;39,604.50;3,150.25;16,814.75
Jun 2, 2024 7:00 AM;Jun 2, 2024 8:00 AM;38,446.75;41,392.50;2,945.75;16,772.25
Jun 2, 2024 8:00 AM;Jun 2, 2024 9:00 AM;41,692.50;44,446.50;2,754.00;16,443.50
Jun 2, 2024 9:00 AM;Jun 2, 2024 10:00 AM;44,809.25;47,348.00;2,538.75;16,335.50
Jun 2, 2024 10:00 AM;Jun 2, 2024 11:00 AM;47,372.25;49,773.00;2,400.75;15,619.75
Jun 2, 2024 11:00 AM;Jun 2, 2024 12:00 PM;50,084.50;52,783.00;2,698.50;14,459.25
Jun 2, 2024 12:00 PM;Jun 2, 2024 1:00 PM;50,495.50;54,616.00;4,120.50;12,524.50
Jun 2, 2024 1:00 PM;Jun 2, 2024 2:00 PM;49,045.25;54,010.25;4,965.00;9,719.00
Jun 2, 2024 2:00 PM;Jun 2, 2024 3:00 PM;47,138.75;52,213.75;5,075.00;7,741.50
Jun 2, 2024 3:00 PM;Jun 2, 2024 4:00 PM;46,116.25;51,074.00;4,957.75;7,392.50
Jun 2, 2024 4:00 PM;Jun 2, 2024 5:00 PM;45,984.25;50,879.00;4,894.75;8,302.50
Jun 2, 2024 5:00 PM;Jun 2, 2024 6:00 PM;46,975.00;51,263.50;4,288.50;13,120.50
Jun 2, 2024 6:00 PM;Jun 2, 2024 7:00 PM;47,983.75;49,959.00;1,975.25;18,266.75
Jun 2, 2024 7:00 PM;Jun 2, 2024 8:00 PM;47,608.00;47,817.75;209.75;23,566.50
Jun 2, 2024 8:00 PM;Jun 2, 2024 9:00 PM;46,399.00;46,469.50;70.50;26,834.50
Jun 2, 2024 9:00 PM;Jun 2, 2024 10:00 PM;45,752.25;45,783.25;31.00;28,195.75
Jun 2, 2024 10:00 PM;Jun 2, 2024 11:00 PM;45,299.25;45,306.50;7.25;29,562.50
Jun 2, 2024 11:00 PM;Jun 3, 2024 12:00 AM;42,548.25;42,600.00;51.75;28,091.00
Jun 3, 2024 12:00 AM;Jun 3, 2024 1:00 AM;40,716.00;41,193.25;477.25;27,475.50
Jun 3, 2024 1:00 AM;Jun 3, 2024 2:00 AM;39,210.50;40,648.50;1,438.00;26,794.50
Jun 3, 2024 2:00 AM;Jun 3, 2024 3:00 AM;38,847.50;41,426.00;2,578.50;27,362.00
Jun 3, 2024 3:00 AM;Jun 3, 2024 4:00 AM;38,565.25;41,181.75;2,616.50;27,716.75
Jun 3, 2024 4:00 AM;Jun 3, 2024 5:00 AM;39,638.25;41,797.50;2,159.25;28,646.00
Jun 3, 2024 5:00 AM;Jun 3, 2024 6:00 AM;42,960.00;44,543.25;1,583.25;32,045.25
Jun 3, 2024 6:00 AM;Jun 3, 2024 7:00 AM;50,264.25;50,483.50;219.25;39,440.00
Jun 3, 2024 7:00 AM;Jun 3, 2024 8:00 AM;56,004.75;56,012.75;8.00;44,132.00
Jun 3, 2024 8:00 AM;Jun 3, 2024 9:00 AM;59,545.75;59,548.75;3.00;45,435.00
Jun 3, 2024 9:00 AM;Jun 3, 2024 10:00 AM;60,588.75;60,628.00;39.25;43,290.00
Jun 3, 2024 10:00 AM;Jun 3, 2024 11:00 AM;61,687.75;61,780.50;92.75;40,975.50
Jun 3, 2024 11:00 AM;Jun 3, 2024 12:00 PM;62,387.25;62,737.00;349.75;37,967.00
Jun 3, 2024 12:00 PM;Jun 3, 2024 1:00 PM;61,512.00;62,805.75;1,293.75;33,343.50
Jun 3, 2024 1:00 PM;Jun 3, 2024 2:00 PM;60,713.25;63,318.00;2,604.75;30,274.25
Jun 3, 2024 2:00 PM;Jun 3, 2024 3:00 PM;59,220.00;62,192.75;2,972.75;28,303.25
Jun 3, 2024 3:00 PM;Jun 3, 2024 4:00 PM;58,140.50;61,236.75;3,096.25;28,558.50
Jun 3, 2024 4:00 PM;Jun 3, 2024 5:00 PM;57,010.50;60,030.25;3,019.75;30,680.00
Jun 3, 2024 5:00 PM;Jun 3, 2024 6:00 PM;57,271.00;59,027.50;1,756.50;36,097.50
Jun 3, 2024 6:00 PM;Jun 3, 2024 7:00 PM;57,458.00;57,787.25;329.25;41,601.50
Jun 3, 2024 7:00 PM;Jun 3, 2024 8:00 PM;56,759.00;56,803.25;44.25;46,173.75
Jun 3, 2024 8:00 PM;Jun 3, 2024 9:00 PM;54,669.50;54,673.50;4.00;48,191.75
Jun 3, 2024 9:00 PM;Jun 3, 2024 10:00 PM;52,286.25;52,343.25;57.00;47,735.00
Jun 3, 2024 10:00 PM;Jun 3, 2024 11:00 PM;49,800.00;50,178.50;378.50;45,445.50
Jun 3, 2024 11:00 PM;Jun 4, 2024 12:00 AM;46,285.50;47,089.25;803.75;42,030.00
Jun 4, 2024 12:00 AM;Jun 4, 2024 1:00 AM;43,461.50;44,515.50;1,054.00;39,658.25
Jun 4, 2024 1:00 AM;Jun 4, 2024 2:00 AM;42,228.75;45,040.25;2,811.50;38,993.50
Jun 4, 2024 2:00 AM;Jun 4, 2024 3:00 AM;41,590.25;45,375.75;3,785.50;38,987.00
Jun 4, 2024 3:00 AM;Jun 4, 2024 4:00 AM;41,447.50;44,791.75;3,344.25;39,389.50
Jun 4, 2024 4:00 AM;Jun 4, 2024 5:00 AM;42,515.00;45,771.75;3,256.75;40,728.75
Jun 4, 2024 5:00 AM;Jun 4, 2024 6:00 AM;44,564.50;46,373.00;1,808.50;42,441.75
Jun 4, 2024 6:00 AM;Jun 4, 2024 7:00 AM;51,184.75;51,537.50;352.75;46,944.00
Jun 4, 2024 7:00 AM;Jun 4, 2024 8:00 AM;55,812.50;55,820.75;8.25;47,061.00
Jun 4, 2024 8:00 AM;Jun 4, 2024 9:00 AM;58,636.75;58,708.00;71.25;42,924.25
Jun 4, 2024 9:00 AM;Jun 4, 2024 10:00 AM;59,178.25;59,535.50;357.25;35,954.50
Jun 4, 2024 10:00 AM;Jun 4, 2024 11:00 AM;58,791.00;59,234.50;443.50;30,195.75
Jun 4, 2024 11:00 AM;Jun 4, 2024 12:00 PM;59,257.25;60,494.50;1,237.25;26,759.75
Jun 4, 2024 12:00 PM;Jun 4, 2024 1:00 PM;58,694.75;61,272.25;2,577.50;22,210.25
Jun 4, 2024 1:00 PM;Jun 4, 2024 2:00 PM;58,211.00;61,846.00;3,635.00;19,599.75
Jun 4, 2024 2:00 PM;Jun 4, 2024 3:00 PM;56,827.75;61,015.25;4,187.50;17,148.00
Jun 4, 2024 3:00 PM;Jun 4, 2024 4:00 PM;55,989.75;59,932.75;3,943.00;17,261.75
Jun 4, 2024 4:00 PM;Jun 4, 2024 5:00 PM;55,358.25;58,540.00;3,181.75;21,136.00
Jun 4, 2024 5:00 PM;Jun 4, 2024 6:00 PM;55,216.25;56,237.50;1,021.25;26,273.50
Jun 4, 2024 6:00 PM;Jun 4, 2024 7:00 PM;55,688.00;56,043.50;355.50;33,809.75
Jun 4, 2024 7:00 PM;Jun 4, 2024 8:00 PM;55,487.00;55,611.75;124.75;40,910.25
Jun 4, 2024 8:00 PM;Jun 4, 2024 9:00 PM;54,252.50;54,260.00;7.50;43,247.75
Jun 4, 2024 9:00 PM;Jun 4, 2024 10:00 PM;52,522.25;52,571.25;49.00;41,591.25
Jun 4, 2024 10:00 PM;Jun 4, 2024 11:00 PM;50,180.00;50,297.25;117.25;37,969.00
Jun 4, 2024 11:00 PM;Jun 5, 2024 12:00 AM;46,065.50;46,718.25;652.75;31,043.00
Jun 5, 2024 12:00 AM;Jun 5, 2024 1:00 AM;43,476.25;44,892.50;1,416.25;25,571.00
Jun 5, 2024 1:00 AM;Jun 5, 2024 2:00 AM;42,132.50;44,561.00;2,428.50;19,960.75
Jun 5, 2024 2:00 AM;Jun 5, 2024 3:00 AM;41,992.75;44,782.50;2,789.75;19,221.50
Jun 5, 2024 3:00 AM;Jun 5, 2024 4:00 AM;41,696.25;44,005.00;2,308.75;17,825.25
Jun 5, 2024 4:00 AM;Jun 5, 2024 5:00 AM;43,094.75;45,776.25;2,681.50;18,441.50
Jun 5, 2024 5:00 AM;Jun 5, 2024 6:00 AM;45,975.75;47,692.00;1,716.25;22,466.75
Jun 5, 2024 6:00 AM;Jun 5, 2024 7:00 AM;53,692.50;53,974.25;281.75;28,325.75
Jun 5, 2024 7:00 AM;Jun 5, 2024 8:00 AM;58,378.00;58,402.25;24.25;31,393.25
Jun 5, 2024 8:00 AM;Jun 5, 2024 9:00 AM;61,184.00;61,322.25;138.25;29,017.75
Jun 5, 2024 9:00 AM;Jun 5, 2024 10:00 AM;61,723.50;62,649.00;925.50;25,596.00
Jun 5, 2024 10:00 AM;Jun 5, 2024 11:00 AM;61,974.75;64,237.00;2,262.25;23,067.00
Jun 5, 2024 11:00 AM;Jun 5, 2024 12:00 PM;62,639.75;65,319.75;2,680.00;23,155.75
Jun 5, 2024 12:00 PM;Jun 5, 2024 1:00 PM;61,795.00;64,633.75;2,838.75;22,575.00
Jun 5, 2024 1:00 PM;Jun 5, 2024 2:00 PM;61,029.25;64,257.75;3,228.50;21,150.50
Jun 5, 2024 2:00 PM;Jun 5, 2024 3:00 PM;59,616.25;63,324.25;3,708.00;19,951.75
Jun 5, 2024 3:00 PM;Jun 5, 2024 4:00 PM;57,589.00;60,395.75;2,806.75;19,538.50
Jun 5, 2024 4:00 PM;Jun 5, 2024 5:00 PM;56,786.50;60,313.50;3,527.00;22,182.75
Jun 5, 2024 5:00 PM;Jun 5, 2024 6:00 PM;56,891.75;58,036.25;1,144.50;27,977.25
Jun 5, 2024 6:00 PM;Jun 5, 2024 7:00 PM;57,450.50;58,023.00;572.50;33,426.25
Jun 5, 2024 7:00 PM;Jun 5, 2024 8:00 PM;56,881.75;57,181.25;299.50;38,599.50
Jun 5, 2024 8:00 PM;Jun 5, 2024 9:00 PM;54,662.50;54,706.00;43.50;41,597.75
Jun 5, 2024 9:00 PM;Jun 5, 2024 10:00 PM;52,535.75;52,653.00;117.25;41,785.25
Jun 5, 2024 10:00 PM;Jun 5, 2024 11:00 PM;50,491.75;50,650.50;158.75;39,924.75
Jun 5, 2024 11:00 PM;Jun 6, 2024 12:00 AM;46,823.25;47,044.75;221.50;36,492.25
Jun 6, 2024 12:00 AM;Jun 6, 2024 1:00 AM;43,719.50;43,747.75;28.25;33,758.25
Jun 6, 2024 1:00 AM;Jun 6, 2024 2:00 AM;42,070.50;42,199.25;128.75;33,036.50
Jun 6, 2024 2:00 AM;Jun 6, 2024 3:00 AM;41,189.50;41,640.00;450.50;32,249.25
Jun 6, 2024 3:00 AM;Jun 6, 2024 4:00 AM;41,158.00;41,642.50;484.50;32,245.25
Jun 6, 2024 4:00 AM;Jun 6, 2024 5:00 AM;42,247.25;42,783.00;535.75;32,613.50
Jun 6, 2024 5:00 AM;Jun 6, 2024 6:00 AM;44,879.50;45,487.25;607.75;34,542.00
Jun 6, 2024 6:00 AM;Jun 6, 2024 7:00 AM;51,261.25;51,338.25;77.00;38,136.50
Jun 6, 2024 7:00 AM;Jun 6, 2024 8:00 AM;56,236.75;56,240.50;3.75;37,591.75
Jun 6, 2024 8:00 AM;Jun 6, 2024 9:00 AM;58,829.00;59,172.75;343.75;32,182.00
Jun 6, 2024 9:00 AM;Jun 6, 2024 10:00 AM;59,473.50;61,762.00;2,288.50;24,458.25
Jun 6, 2024 10:00 AM;Jun 6, 2024 11:00 AM;60,053.00;63,482.00;3,429.00;18,175.25
Jun 6, 2024 11:00 AM;Jun 6, 2024 12:00 PM;59,821.25;64,041.75;4,220.50;13,288.00
Jun 6, 2024 12:00 PM;Jun 6, 2024 1:00 PM;61,545.75;65,861.75;4,316.00;12,859.50
Jun 6, 2024 1:00 PM;Jun 6, 2024 2:00 PM;58,604.00;62,798.75;4,194.75;10,783.25
Jun 6, 2024 2:00 PM;Jun 6, 2024 3:00 PM;56,750.50;60,961.25;4,210.75;10,653.25
Jun 6, 2024 3:00 PM;Jun 6, 2024 4:00 PM;56,058.25;59,646.25;3,588.00;12,632.25
Jun 6, 2024 4:00 PM;Jun 6, 2024 5:00 PM;55,198.25;58,150.00;2,951.75;18,439.00
Jun 6, 2024 5:00 PM;Jun 6, 2024 6:00 PM;55,050.75;56,451.50;1,400.75;26,300.00
Jun 6, 2024 6:00 PM;Jun 6, 2024 7:00 PM;55,425.75;55,849.75;424.00;35,872.00
Jun 6, 2024 7:00 PM;Jun 6, 2024 8:00 PM;55,096.75;55,165.75;69.00;43,600.75
Jun 6, 2024 8:00 PM;Jun 6, 2024 9:00 PM;53,614.00;53,621.25;7.25;47,450.75
Jun 6, 2024 9:00 PM;Jun 6, 2024 10:00 PM;51,401.00;51,405.75;4.75;47,330.00
Jun 6, 2024 10:00 PM;Jun 6, 2024 11:00 PM;49,237.25;49,245.25;8.00;45,288.25
Jun 6, 2024 11:00 PM;Jun 7, 2024 12:00 AM;45,686.25;45,892.75;206.50;41,531.25
Jun 7, 2024 12:00 AM;Jun 7, 2024 1:00 AM;43,131.75;43,190.00;58.25;39,283.00
Jun 7, 2024 1:00 AM;Jun 7, 2024 2:00 AM;41,441.25;41,527.25;86.00;38,013.50
Jun 7, 2024 2:00 AM;Jun 7, 2024 3:00 AM;40,660.75;41,047.75;387.00;37,460.50
Jun 7, 2024 3:00 AM;Jun 7, 2024 4:00 AM;40,768.75;41,596.75;828.00;37,332.50
Jun 7, 2024 4:00 AM;Jun 7, 2024 5:00 AM;41,393.00;41,672.50;279.50;37,920.25
Jun 7, 2024 5:00 AM;Jun 7, 2024 6:00 AM;43,951.50;43,989.75;38.25;40,254.25
Jun 7, 2024 6:00 AM;Jun 7, 2024 7:00 AM;50,402.00;50,469.75;67.75;43,633.00
Jun 7, 2024 7:00 AM;Jun 7, 2024 8:00 AM;55,510.00;55,515.00;5.00;42,712.75
Jun 7, 2024 8:00 AM;Jun 7, 2024 9:00 AM;58,527.25;58,934.25;407.00;37,074.25
Jun 7, 2024 9:00 AM;Jun 7, 2024 10:00 AM;58,721.00;60,730.25;2,009.25;26,784.00
Jun 7, 2024 10:00 AM;Jun 7, 2024 11:00 AM;58,423.00;62,374.75;3,951.75;18,097.00
Jun 7, 2024 11:00 AM;Jun 7, 2024 12:00 PM;58,656.50;62,727.25;4,070.75;13,283.50
Jun 7, 2024 12:00 PM;Jun 7, 2024 1:00 PM;57,502.25;61,173.75;3,671.50;9,866.25
Jun 7, 2024 1:00 PM;Jun 7, 2024 2:00 PM;56,252.25;60,666.50;4,414.25;8,301.25
Jun 7, 2024 2:00 PM;Jun 7, 2024 3:00 PM;54,922.00;59,578.25;4,656.25;8,183.75
Jun 7, 2024 3:00 PM;Jun 7, 2024 4:00 PM;54,643.50;59,023.75;4,380.25;10,899.75
Jun 7, 2024 4:00 PM;Jun 7, 2024 5:00 PM;54,608.50;58,009.75;3,401.25;16,035.25
Jun 7, 2024 5:00 PM;Jun 7, 2024 6:00 PM;54,220.75;56,310.25;2,089.50;22,931.50
Jun 7, 2024 6:00 PM;Jun 7, 2024 7:00 PM;53,657.50;54,076.75;419.25;31,666.75
Jun 7, 2024 7:00 PM;Jun 7, 2024 8:00 PM;53,248.75;53,323.50;74.75;40,014.25
Jun 7, 2024 8:00 PM;Jun 7, 2024 9:00 PM;51,636.25;51,639.25;3.00;44,295.25
Jun 7, 2024 9:00 PM;Jun 7, 2024 10:00 PM;49,612.75;49,615.25;2.50;44,573.25
